,Game,Period,Time,Event,Poss,EventPoss
34310,4,1,0.019562616,Offensive_zone,RPI,
4527,4,1,0.019564468,RPIPoss,RPI,
17010,4,1,0.019566782,Giveaway,RPI,RPI
36212,4,1,0.019585069,Opponent_breakout,RPI,
10114,4,1,0.0196,OppoPoss,Dartmouth,
41210,4,1,0.019623843,Opponent_forecheck,Dartmouth,
39010,4,1,0.01962963,Opponent_entry,Dartmouth,
23310,4,1,0.019678935,Defensive_zone,Dartmouth,
18510,4,1,0.019703241,Takeaway,Dartmouth,Dartmouth
20910,4,1,0.019715046,Breakout,Dartmouth,
4628,4,1,0.019726042,RPIPoss,RPI,
25510,4,1,0.019739815,Entry,RPI,
34410,4,1,0.019784606,Offensive_zone,RPI,
4724,4,1,0.01991956,RPIPoss,RPI,
36310,4,1,0.020104977,Opponent_breakout,RPI,
10211,4,1,0.020117014,OppoPoss,Dartmouth,
33114,4,1,0.020120023,NZ_offense,Dartmouth,
4823,4,1,0.020152315,RPIPoss,RPI,
29510,4,1,0.020176505,Forecheck,RPI,
25610,4,1,0.020178241,Entry,RPI,
34510,4,1,0.02020081,Offensive_zone,RPI,
17114,4,1,0.020221412,Giveaway,RPI,RPI
29610,4,1,0.020238426,Forecheck,RPI,
10311,4,1,0.020267361,OppoPoss,Dartmouth,
36410,4,1,0.020279167,Opponent_breakout,Dartmouth,
25710,4,1,0.020315394,Entry,Dartmouth,
17211,4,1,0.020327546,Giveaway,Dartmouth,RPI
36510,4,1,0.020342245,Opponent_breakout,Dartmouth,
4918,4,1,0.020349074,RPIPoss,RPI,
10410,4,1,0.020363889,OppoPoss,Dartmouth,
33211,4,1,0.020388657,NZ_offense,Dartmouth,
5010,4,1,0.020396181,RPIPoss,RPI,
25810,4,1,0.020409259,Entry,RPI,
34610,4,1,0.020423611,Offensive_zone,RPI,
13310,4,1,0.020462847,Shot_for,RPI,RPI
13410,4,1,0.020528009,Shot_for,RPI,RPI
33311,4,1,0.020595949,NZ_offense,RPI,
29710,4,1,0.020674653,Forecheck,RPI,
25910,4,1,0.020677778,Entry,RPI,
27510,4,1,0.021148148,Faceoff,RPI,
10510,4,1,0.021185532,OppoPoss,Dartmouth,
34710,4,1,0.021217477,Offensive_zone,Dartmouth,
5114,4,1,0.021275347,RPIPoss,RPI,
13510,4,1,0.021419792,Shot_for,RPI,RPI
13610,4,1,0.021615625,Shot_for,RPI,RPI
36610,4,1,0.021638773,Opponent_breakout,RPI,
10610,4,1,0.021666435,OppoPoss,Dartmouth,
39114,4,1,0.021668866,Opponent_entry,Dartmouth,
23410,4,1,0.021679977,Defensive_zone,Dartmouth,
15910,4,1,0.021710417,Shot_against,Dartmouth,Dartmouth
16010,4,1,0.021832176,Shot_against,Dartmouth,Dartmouth
16114,4,1,0.02194838,Shot_against,Dartmouth,Dartmouth
18610,4,1,0.021982523,Takeaway,Dartmouth,Dartmouth
5212,4,1,0.022036343,RPIPoss,RPI,
21014,4,1,0.022098264,Breakout,RPI,
32114,4,1,0.022124537,NZ_forecheck,RPI,
10710,4,1,0.022142014,OppoPoss,Dartmouth,
4137,4,1,0.022145602,Opponent_forecheck,Dartmouth,
39211,4,1,0.022147338,Opponent_entry,Dartmouth,
30710,4,1,0.022169329,Goalie_touch,Dartmouth,
21114,4,1,0.022314815,Breakout,Dartmouth,
32211,4,1,0.022329167,NZ_forecheck,Dartmouth,
10810,4,1,0.022373843,OppoPoss,Dartmouth,
39310,4,1,0.022375231,Opponent_entry,Dartmouth,
23510,4,1,0.022442824,Defensive_zone,Dartmouth,
16212,4,1,0.022498727,Shot_against,Dartmouth,Dartmouth
4186,4,1,0.022526273,Penalty,Dartmouth,
5310,4,1,0.022534838,RPIPoss,RPI,
4206,4,1,0.022965856,Penalty_kill,RPI,
27610,4,1,0.022977199,Faceoff,RPI,
4246,4,1,0.023002546,Zone_clear,RPI,
21213,4,1,0.023033796,Breakout,RPI,
5410,4,1,0.023045718,RPIPoss,RPI,
29810,4,1,0.02306169,Forecheck,RPI,
10910,4,1,0.023081134,OppoPoss,Dartmouth,
4146,4,1,0.023154051,Opponent_forecheck,Dartmouth,
39410,4,1,0.02316088,Opponent_entry,Dartmouth,
23610,4,1,0.02320081,Defensive_zone,Dartmouth,
4256,4,1,0.023546412,Zone_clear,Dartmouth,
21311,4,1,0.023565278,Breakout,Dartmouth,
5510,4,1,0.023570023,RPIPoss,RPI,
29910,4,1,0.023590278,Forecheck,RPI,
11014,4,1,0.023650926,OppoPoss,Dartmouth,
4156,4,1,0.023704051,Opponent_forecheck,Dartmouth,
3959,4,1,0.023706134,Opponent_entry,Dartmouth,
21411,4,1,0.023765741,Breakout,Dartmouth,
30010,4,1,0.023787153,Forecheck,Dartmouth,
26010,4,1,0.02378912,Entry,Dartmouth,
5610,4,1,0.023809375,RPIPoss,RPI,
34810,4,1,0.023880556,Offensive_zone,RPI,
13710,4,1,0.023935185,Shot_for,RPI,RPI
30114,4,1,0.023949769,Forecheck,RPI,
11114,4,1,0.023962731,OppoPoss,Dartmouth,
4166,4,1,0.023982407,Opponent_forecheck,Dartmouth,
3969,4,1,0.023984375,Opponent_entry,Dartmouth,
27710,4,1,0.02433125,Faceoff,Dartmouth,
13810,4,1,0.024360532,Shot_for,Dartmouth,RPI
4496,4,3,0.000791088,Penalty_kill,,
26511,4,3,0.000802662,Faceoff,,
5711,4,3,0.000815625,OppoPoss,Dartmouth,
31412,4,3,0.000822338,NZ_forecheck,Dartmouth,
38711,4,3,0.000884028,Opponent_entry,Dartmouth,
4536,4,3,0.00090463,Zone_clear,Dartmouth,
42112,4,3,0.001013426,Opponent_forecheck,Dartmouth,
38811,4,3,0.001031713,Opponent_entry,Dartmouth,
1170,4,3,0.001032523,RPIPoss,RPI,
4546,4,3,0.001048148,Zone_clear,RPI,
5811,4,3,0.001067593,OppoPoss,Dartmouth,
17811,4,3,0.001078356,Breakout,Dartmouth,
31511,4,3,0.001100579,NZ_forecheck,Dartmouth,
38911,4,3,0.001125926,Opponent_entry,Dartmouth,
21214,4,3,0.001137384,Defensive_zone,Dartmouth,
13811,4,3,0.0011625,Shot_against,Dartmouth,Dartmouth
21312,4,3,0.001184954,Defensive_zone,Dartmouth,
2170,4,3,0.001193634,RPIPoss,RPI,
17911,4,3,0.001209491,Breakout,RPI,
23115,4,3,0.001244329,Entry,RPI,
5911,4,3,0.001273495,OppoPoss,Dartmouth,
35711,4,3,0.00127581,Opponent_breakout,Dartmouth,
39011,4,3,0.00132419,Opponent_entry,Dartmouth,
3170,4,3,0.001342824,RPIPoss,RPI,
16511,4,3,0.001346644,Takeaway,RPI,Dartmouth
18011,4,3,0.001355208,Breakout,RPI,
28611,4,3,0.001368634,Forecheck,RPI,
23212,4,3,0.001371412,Entry,RPI,
33511,4,3,0.001487731,Offensive_zone,RPI,
16611,4,3,0.001497917,Takeaway,RPI,Dartmouth
35811,4,3,0.001556134,Opponent_breakout,RPI,
6011,4,3,0.001573495,OppoPoss,Dartmouth,
39115,4,3,0.001591898,Opponent_entry,Dartmouth,
21412,4,3,0.001623958,Defensive_zone,Dartmouth,
4138,4,3,0.001660185,RPIPoss,RPI,
18115,4,3,0.001683681,Breakout,RPI,
23311,4,3,0.001704282,Entry,RPI,
33611,4,3,0.001725,Offensive_zone,RPI,
11412,4,3,0.001768866,Shot_for,RPI,RPI
6115,4,3,0.001877315,OppoPoss,Dartmouth,
35911,4,3,0.001877778,Opponent_breakout,Dartmouth,
39212,4,3,0.001893287,Opponent_entry,Dartmouth,
21511,4,3,0.001914699,Defensive_zone,Dartmouth,
13911,4,3,0.001961806,Shot_against,Dartmouth,Dartmouth
550,4,3,0.002015046,RPIPoss,RPI,
15011,4,3,0.002020602,Giveaway,RPI,RPI
30811,4,3,0.002066435,Goalie_touch,RPI,
14011,4,3,0.002069444,Shot_against,RPI,Dartmouth
6213,4,3,0.002071644,OppoPoss,Dartmouth,
26611,4,3,0.002389815,Faceoff,Dartmouth,
21611,4,3,0.002399306,Defensive_zone,Dartmouth,
6311,4,3,0.002423495,OppoPoss,Dartmouth,
14115,4,3,0.002425694,Shot_against,Dartmouth,Dartmouth
26711,4,3,0.002593403,Faceoff,Dartmouth,
21711,4,3,0.002607755,Defensive_zone,Dartmouth,
18213,4,3,0.002662384,Breakout,Dartmouth,
42210,4,3,0.002703588,Opponent_forecheck,Dartmouth,
39311,4,3,0.002709954,Opponent_entry,Dartmouth,
21811,4,3,0.002726273,Defensive_zone,Dartmouth,
6411,4,3,0.002734259,OppoPoss,Dartmouth,
18311,4,3,0.00278287,Breakout,Dartmouth,
650,4,3,0.002816898,RPIPoss,RPI,
23411,4,3,0.002817014,Entry,RPI,
6511,4,3,0.002849421,OppoPoss,Dartmouth,
15115,4,3,0.002859722,Giveaway,Dartmouth,RPI
31611,4,3,0.002875579,NZ_forecheck,Dartmouth,
4237,4,3,0.003001968,Opponent_forecheck,Dartmouth,
39411,4,3,0.003004167,Opponent_entry,Dartmouth,
750,4,3,0.003047454,RPIPoss,RPI,
18411,4,3,0.003094676,Breakout,RPI,
28711,4,3,0.003115856,Forecheck,RPI,
23511,4,3,0.003119329,Entry,RPI,
6611,4,3,0.003163194,OppoPoss,Dartmouth,
36011,4,3,0.003198727,Opponent_breakout,Dartmouth,
32511,4,3,0.00322338,NZ_offense,Dartmouth,
850,4,3,0.003240509,RPIPoss,RPI,
31711,4,3,0.003290509,NZ_forecheck,RPI,
6711,4,3,0.003310532,OppoPoss,Dartmouth,
4247,4,3,0.003324769,Opponent_forecheck,Dartmouth,
39510,4,3,0.003326042,Opponent_entry,Dartmouth,
26811,4,3,0.003636111,Faceoff,Dartmouth,
6811,4,3,0.003669213,OppoPoss,Dartmouth,
36115,4,3,0.003686343,Opponent_breakout,Dartmouth,
39610,4,3,0.003786111,Opponent_entry,Dartmouth,
21911,4,3,0.003797222,Defensive_zone,Dartmouth,
30911,4,3,0.003814468,Goalie_touch,Dartmouth,
950,4,3,0.003902199,RPIPoss,RPI,
14213,4,3,0.003905208,Shot_against,RPI,Dartmouth
18511,4,3,0.003906713,Breakout,RPI,
23611,4,3,0.003960648,Entry,RPI,
28811,4,3,0.004007292,Forecheck,RPI,
15213,4,3,0.00403287,Giveaway,RPI,RPI
6911,4,3,0.004039583,OppoPoss,Dartmouth,
36213,4,3,0.004066782,Opponent_breakout,Dartmouth,
4257,4,3,0.004091551,Opponent_forecheck,Dartmouth,
3979,4,3,0.004097801,Opponent_entry,Dartmouth,
1050,4,3,0.004180208,RPIPoss,RPI,
18611,4,3,0.004191435,Breakout,RPI,
28911,4,3,0.004204745,Forecheck,RPI,
23711,4,3,0.004207639,Entry,RPI,
33711,4,3,0.004247801,Offensive_zone,RPI,
11511,4,3,0.004314699,Shot_for,RPI,RPI
33811,4,3,0.004319213,Offensive_zone,RPI,
7011,4,3,0.004322106,OppoPoss,Dartmouth,
11611,4,3,0.004322685,Shot_for,Dartmouth,RPI
7115,4,3,0.00436713,OppoPoss,Dartmouth,
16711,4,3,0.004414583,Takeaway,Dartmouth,Dartmouth
1180,4,3,0.004423611,RPIPoss,RPI,
7213,4,3,0.004470718,OppoPoss,Dartmouth,
36311,4,3,0.00448044,Opponent_breakout,Dartmouth,
4266,4,3,0.004506366,Opponent_forecheck,Dartmouth,
3989,4,3,0.004507639,Opponent_entry,Dartmouth,
1250,4,3,0.004576852,RPIPoss,RPI,
18711,4,3,0.004590162,Breakout,RPI,
23811,4,3,0.004619676,Entry,RPI,
33911,4,3,0.004629745,Offensive_zone,RPI,
7311,4,3,0.004735069,OppoPoss,Dartmouth,
29011,4,3,0.0047375,Forecheck,Dartmouth,
36411,4,3,0.00476331,Opponent_breakout,Dartmouth,
4276,4,3,0.004781597,Opponent_forecheck,Dartmouth,
3999,4,3,0.004783565,Opponent_entry,Dartmouth,
26911,4,3,0.005068981,Faceoff,Dartmouth,
34011,4,3,0.005074074,Offensive_zone,Dartmouth,
1350,4,3,0.005084606,RPIPoss,RPI,
11711,4,3,0.005112616,Shot_for,RPI,RPI
27011,4,3,0.005340394,Faceoff,RPI,
32611,4,3,0.005385417,NZ_offense,RPI,
1450,4,3,0.005387731,RPIPoss,RPI,
23911,4,3,0.005431366,Entry,RPI,
34115,4,3,0.005451852,Offensive_zone,RPI,
7411,4,3,0.005480093,OppoPoss,Dartmouth,
11811,4,3,0.005481019,Shot_for,Dartmouth,RPI
16811,4,3,0.005533565,Takeaway,Dartmouth,Dartmouth
1550,4,3,0.005606944,RPIPoss,RPI,
16911,4,3,0.005686458,Takeaway,RPI,Dartmouth
7511,4,3,0.005694907,OppoPoss,Dartmouth,
1650,4,3,0.005708681,RPIPoss,RPI,
36511,4,3,0.005743171,Opponent_breakout,RPI,
4009,4,3,0.005764583,Opponent_entry,RPI,
22011,4,3,0.005769329,Defensive_zone,RPI,
7611,4,3,0.005776157,OppoPoss,Dartmouth,
14311,4,3,0.005803588,Shot_against,Dartmouth,Dartmouth
18811,4,3,0.005825347,Breakout,Dartmouth,
1760,4,3,0.005844792,RPIPoss,RPI,
29115,4,3,0.005851042,Forecheck,RPI,
24011,4,3,0.005859144,Entry,RPI,
7711,4,3,0.005882639,OppoPoss,Dartmouth,
36611,4,3,0.005896759,Opponent_breakout,Dartmouth,
32711,4,3,0.005929977,NZ_offense,Dartmouth,
1850,4,3,0.005950347,RPIPoss,RPI,
24115,4,3,0.005976968,Entry,RPI,
29212,4,3,0.00601088,Forecheck,RPI,
7811,4,3,0.006041551,OppoPoss,Dartmouth,
27115,4,3,0.006377778,Faceoff,Dartmouth,
34213,4,3,0.006392593,Offensive_zone,Dartmouth,
1960,4,3,0.006403588,RPIPoss,RPI,
17011,4,3,0.006460069,Takeaway,RPI,Dartmouth
11911,4,3,0.006689005,Shot_for,RPI,RPI
7911,4,3,0.006762384,OppoPoss,Dartmouth,
36711,4,3,0.006765972,Opponent_breakout,Dartmouth,
40113,4,3,0.00678831,Opponent_entry,Dartmouth,
22115,4,3,0.006797338,Defensive_zone,Dartmouth,
14411,4,3,0.006823727,Shot_against,Dartmouth,Dartmouth
29312,4,3,0.006915394,Forecheck,Dartmouth,
31811,4,3,0.006993056,NZ_forecheck,Dartmouth,
4286,4,3,0.00703206,Opponent_forecheck,Dartmouth,
40212,4,3,0.00703912,Opponent_entry,Dartmouth,
31015,4,3,0.007065162,Goalie_touch,Dartmouth,
2060,4,3,0.007096991,RPIPoss,RPI,
15311,4,3,0.007159144,Giveaway,RPI,RPI
22213,4,3,0.007182407,Defensive_zone,RPI,
14511,4,3,0.007231944,Shot_against,RPI,Dartmouth
18911,4,3,0.007248727,Breakout,RPI,
2180,4,3,0.007250579,RPIPoss,RPI,
29411,4,3,0.007297338,Forecheck,RPI,
24212,4,3,0.007303819,Entry,RPI,
15411,4,3,0.007330093,Giveaway,RPI,RPI
8011,4,3,0.007354514,OppoPoss,Dartmouth,
36811,4,3,0.007386921,Opponent_breakout,Dartmouth,
4039,4,3,0.007424769,Opponent_entry,Dartmouth,
4296,4,3,0.007435532,Opponent_forecheck,Dartmouth,
2250,4,3,0.00744213,RPIPoss,RPI,
19011,4,3,0.007467014,Breakout,RPI,
24312,4,3,0.007511921,Entry,RPI,
34311,4,3,0.007528588,Offensive_zone,RPI,
12011,4,3,0.007553356,Shot_for,RPI,RPI
27212,4,3,0.008390278,Faceoff,RPI,
8115,4,3,0.008417361,OppoPoss,Dartmouth,
36911,4,3,0.008444329,Opponent_breakout,Dartmouth,
17115,4,3,0.008475463,Takeaway,Dartmouth,Dartmouth
2360,4,3,0.008496991,RPIPoss,RPI,
4306,4,3,0.008530208,Opponent_forecheck,RPI,
15511,4,3,0.008570139,Giveaway,RPI,RPI
15611,4,3,0.008617014,Giveaway,RPI,RPI
8213,4,3,0.008648148,OppoPoss,Dartmouth,
14611,4,3,0.008652315,Shot_against,Dartmouth,Dartmouth
27312,4,3,0.009016898,Faceoff,Dartmouth,
2450,4,3,0.009052778,RPIPoss,RPI,
19115,4,3,0.009064236,Breakout,RPI,
31911,4,3,0.00910081,NZ_forecheck,RPI,
8311,4,3,0.009119444,OppoPoss,Dartmouth,
4048,4,3,0.009144213,Opponent_entry,Dartmouth,
22311,4,3,0.009148958,Defensive_zone,Dartmouth,
2560,4,3,0.009200579,RPIPoss,RPI,
19212,4,3,0.009213426,Breakout,RPI,
24411,4,3,0.009238079,Entry,RPI,
34411,4,3,0.00925463,Offensive_zone,RPI,
12115,4,3,0.009280556,Shot_for,RPI,RPI
12213,4,3,0.00934919,Shot_for,RPI,RPI
37011,4,3,0.009358218,Opponent_breakout,RPI,
8411,4,3,0.009368171,OppoPoss,Dartmouth,
4058,4,3,0.009398958,Opponent_entry,Dartmouth,
43111,4,3,0.009451273,Opponent_forecheck,Dartmouth,
2650,4,3,0.009472917,RPIPoss,RPI,
15711,4,3,0.009483796,Giveaway,RPI,RPI
22411,4,3,0.009495486,Defensive_zone,RPI,
8511,4,3,0.009505556,OppoPoss,Dartmouth,
17212,4,3,0.009517014,Takeaway,Dartmouth,Dartmouth
2750,4,3,0.009539005,RPIPoss,RPI,
19311,4,3,0.009550347,Breakout,RPI,
32011,4,3,0.009577431,NZ_forecheck,RPI,
8611,4,3,0.009597454,OppoPoss,Dartmouth,
4329,4,3,0.009681481,Opponent_forecheck,Dartmouth,
4068,4,3,0.009690972,Opponent_entry,Dartmouth,
22511,4,3,0.009711111,Defensive_zone,Dartmouth,
4476,4,3,0.009785648,Penalty,Dartmouth,
2850,4,3,0.009792708,RPIPoss,RPI,
19411,4,3,0.009796412,Breakout,RPI,
4506,4,3,0.01022419,Penalty_kill,RPI,
27411,4,3,0.010235301,Faceoff,RPI,
4556,4,3,0.01025625,Zone_clear,RPI,
22611,4,3,0.010278819,Defensive_zone,RPI,
8711,4,3,0.010301042,OppoPoss,Dartmouth,
14711,4,3,0.010492014,Shot_against,Dartmouth,Dartmouth
14811,4,3,0.010644444,Shot_against,Dartmouth,Dartmouth
27511,4,3,0.011067708,Faceoff,Dartmouth,
32115,4,3,0.011112847,NZ_forecheck,Dartmouth,
8811,4,3,0.011133681,OppoPoss,Dartmouth,
4336,4,3,0.011175,Opponent_forecheck,Dartmouth,
4078,4,3,0.011180903,Opponent_entry,Dartmouth,
2950,4,3,0.011194907,RPIPoss,RPI,
19511,4,3,0.011265046,Breakout,RPI,
32811,4,3,0.011297454,NZ_offense,RPI,
29511,4,3,0.011367361,Forecheck,RPI,
24511,4,3,0.011369907,Entry,RPI,
8911,4,3,0.011416319,OppoPoss,Dartmouth,
37115,4,3,0.011446875,Opponent_breakout,Dartmouth,
4087,4,3,0.01147037,Opponent_entry,Dartmouth,
4346,4,3,0.011508681,Opponent_forecheck,Dartmouth,
3060,4,3,0.01151794,RPIPoss,RPI,
19611,4,3,0.011529282,Breakout,RPI,
24611,4,3,0.011552546,Entry,RPI,
34511,4,3,0.011564699,Offensive_zone,RPI,
12311,4,3,0.011663194,Shot_for,RPI,RPI
27611,4,3,0.012579977,Faceoff,RPI,
9011,4,3,0.012603472,OppoPoss,Dartmouth,
37213,4,3,0.012620486,Opponent_breakout,Dartmouth,
4356,4,3,0.012651389,Opponent_forecheck,Dartmouth,
4097,4,3,0.012652894,Opponent_entry,Dartmouth,
19711,4,3,0.012724769,Breakout,Dartmouth,
3180,4,3,0.012732407,RPIPoss,RPI,
29611,4,3,0.012770833,Forecheck,RPI,
24711,4,3,0.012778588,Entry,RPI,
9115,4,3,0.012836343,OppoPoss,Dartmouth,
37311,4,3,0.012862616,Opponent_breakout,Dartmouth,
41012,4,3,0.012899769,Opponent_entry,Dartmouth,
27711,4,3,0.013204977,Faceoff,Dartmouth,
4366,4,3,0.013234375,Opponent_forecheck,Dartmouth,
3250,4,3,0.01328044,RPIPoss,RPI,
19811,4,3,0.013293403,Breakout,RPI,
15811,4,3,0.013325579,Giveaway,RPI,RPI
15911,4,3,0.013358912,Giveaway,RPI,RPI
4376,4,3,0.013408102,Opponent_forecheck,RPI,
41112,4,3,0.013408218,Opponent_entry,RPI,
16011,4,3,0.01347581,Giveaway,RPI,RPI
9213,4,3,0.013501042,OppoPoss,Dartmouth,
4386,4,3,0.013509028,Opponent_forecheck,Dartmouth,
19911,4,3,0.01353206,Breakout,Dartmouth,
3350,4,3,0.013542824,RPIPoss,RPI,
29711,4,3,0.01359375,Forecheck,RPI,
24811,4,3,0.013601505,Entry,RPI,
9311,4,3,0.013649653,OppoPoss,Dartmouth,
37411,4,3,0.013651505,Opponent_breakout,Dartmouth,
4396,4,3,0.013801389,Opponent_forecheck,Dartmouth,
41211,4,3,0.013802894,Opponent_entry,Dartmouth,
3450,4,3,0.013833681,RPIPoss,RPI,
16115,4,3,0.013880324,Giveaway,RPI,RPI
22711,4,3,0.013891204,Defensive_zone,RPI,
9411,4,3,0.013917477,OppoPoss,Dartmouth,
20011,4,3,0.014009375,Breakout,Dartmouth,
32212,4,3,0.014021759,NZ_forecheck,Dartmouth,
3550,4,3,0.014038426,RPIPoss,RPI,
9511,4,3,0.014044907,OppoPoss,Dartmouth,
29811,4,3,0.014136921,Forecheck,Dartmouth,
24911,4,3,0.014144097,Entry,Dartmouth,
3650,4,3,0.014146412,RPIPoss,RPI,
9611,4,3,0.014193403,OppoPoss,Dartmouth,
37511,4,3,0.014230208,Opponent_breakout,Dartmouth,
4406,4,3,0.014253125,Opponent_forecheck,Dartmouth,
4139,4,3,0.014259491,Opponent_entry,Dartmouth,
20115,4,3,0.014358565,Breakout,Dartmouth,
3750,4,3,0.014377199,RPIPoss,RPI,
29911,4,3,0.014390856,Forecheck,RPI,
25011,4,3,0.014393056,Entry,RPI,
17311,4,3,0.014460995,Takeaway,RPI,Dartmouth
12411,4,3,0.014498727,Shot_for,RPI,RPI
27811,4,3,0.014930208,Faceoff,RPI,
32312,4,3,0.014954861,NZ_forecheck,RPI,
44112,4,3,0.01498912,Opponent_forecheck,RPI,
4147,4,3,0.015000347,Opponent_entry,RPI,
3850,4,3,0.015049884,RPIPoss,RPI,
4486,4,3,0.015108102,Penalty,RPI,
45112,4,3,0.015619907,Power_play,RPI,
27911,4,3,0.015636343,Faceoff,RPI,
34611,4,3,0.015665046,Offensive_zone,RPI,
3950,4,3,0.015673727,RPIPoss,RPI,
16213,4,3,0.015709606,Giveaway,RPI,RPI
37611,4,3,0.015722106,Opponent_breakout,RPI,
9711,4,3,0.01573206,OppoPoss,Dartmouth,
4157,4,3,0.015741551,Opponent_entry,Dartmouth,
22811,4,3,0.015765046,Defensive_zone,Dartmouth,
17411,4,3,0.015788194,Takeaway,Dartmouth,Dartmouth
4040,4,3,0.015823264,RPIPoss,RPI,
20212,4,3,0.015823958,Breakout,RPI,
25115,4,3,0.015857407,Entry,RPI,
34711,4,3,0.015872569,Offensive_zone,RPI,
12511,4,3,0.015909606,Shot_for,RPI,RPI
12611,4,3,0.015971991,Shot_for,RPI,RPI
9811,4,3,0.01598588,OppoPoss,Dartmouth,
4140,4,3,0.016023958,RPIPoss,RPI,
37711,4,3,0.01612581,Opponent_breakout,RPI,
12711,4,3,0.016128704,Shot_for,RPI,RPI
9911,4,3,0.016136806,OppoPoss,Dartmouth,
4230,4,3,0.016185301,RPIPoss,RPI,
31115,4,3,0.016192477,Goalie_touch,RPI,
20311,4,3,0.01625162,Breakout,RPI,
30011,4,3,0.016321412,Forecheck,RPI,
25212,4,3,0.016324653,Entry,RPI,
34811,4,3,0.016368866,Offensive_zone,RPI,
12811,4,3,0.016433912,Shot_for,RPI,RPI
28011,4,3,0.016809144,Faceoff,RPI,
34911,4,3,0.016831713,Offensive_zone,RPI,
4330,4,3,0.016875926,RPIPoss,RPI,
12911,4,3,0.016896181,Shot_for,RPI,RPI
10011,4,3,0.016912847,OppoPoss,Dartmouth,
17511,4,3,0.016922338,Takeaway,Dartmouth,Dartmouth
4428,4,3,0.016945833,RPIPoss,RPI,
37811,4,3,0.016961574,Opponent_breakout,RPI,
13011,4,3,0.016965972,Shot_for,RPI,RPI
10115,4,3,0.016979398,OppoPoss,Dartmouth,
31214,4,3,0.017007755,Goalie_touch,Dartmouth,
4528,4,3,0.017025,RPIPoss,RPI,
20411,4,3,0.017049306,Breakout,RPI,
25311,4,3,0.017107986,Entry,RPI,
35011,4,3,0.017153125,Offensive_zone,RPI,
13115,4,3,0.017371065,Shot_for,RPI,RPI
20511,4,3,0.017465278,Breakout,RPI,
25411,4,3,0.017592708,Entry,RPI,
30115,4,3,0.017592708,Forecheck,RPI,
10212,4,3,0.017666204,OppoPoss,Dartmouth,
17611,4,3,0.017680324,Takeaway,Dartmouth,Dartmouth
35115,4,3,0.017720718,Offensive_zone,Dartmouth,
4629,4,3,0.017744329,RPIPoss,RPI,
13213,4,3,0.017772222,Shot_for,RPI,RPI
28115,4,3,0.01820706,Faceoff,RPI,
31312,4,3,0.018224074,Goalie_touch,RPI,
4429,4,3,0.018231944,Opponent_forecheck,RPI,
4725,4,3,0.018243287,RPIPoss,RPI,
20611,4,3,0.01828206,Breakout,RPI,
30212,4,3,0.018303935,Forecheck,RPI,
25511,4,3,0.018311574,Entry,RPI,
10312,4,3,0.01833831,OppoPoss,Dartmouth,
37911,4,3,0.01843125,Opponent_breakout,Dartmouth,
32911,4,3,0.018439931,NZ_offense,Dartmouth,
4824,4,3,0.018465625,RPIPoss,RPI,
25611,4,3,0.018476736,Entry,RPI,
35212,4,3,0.018486574,Offensive_zone,RPI,
16311,4,3,0.018544329,Giveaway,RPI,RPI
38011,4,3,0.018556366,Opponent_breakout,RPI,
4436,4,3,0.01856794,Opponent_forecheck,RPI,
4167,4,3,0.018569676,Opponent_entry,RPI,
10411,4,3,0.018575926,OppoPoss,Dartmouth,
4919,4,3,0.018646991,RPIPoss,RPI,
20711,4,3,0.018692477,Breakout,RPI,
30311,4,3,0.018733449,Forecheck,RPI,
25711,4,3,0.018741204,Entry,RPI,
10511,4,3,0.018795949,OppoPoss,Dartmouth,
38115,4,3,0.018800347,Opponent_breakout,Dartmouth,
30411,4,3,0.018814005,Forecheck,Dartmouth,
25811,4,3,0.018821875,Entry,Dartmouth,
5011,4,3,0.018823495,RPIPoss,RPI,
10611,4,3,0.018880671,OppoPoss,Dartmouth,
38212,4,3,0.018882176,Opponent_breakout,Dartmouth,
4177,4,3,0.018929861,Opponent_entry,Dartmouth,
4446,4,3,0.018963194,Opponent_forecheck,Dartmouth,
4187,4,3,0.018973264,Opponent_entry,Dartmouth,
20811,4,3,0.019040856,Breakout,Dartmouth,
28213,4,3,0.020268056,Faceoff,Dartmouth,
4456,4,3,0.020289815,Opponent_forecheck,Dartmouth,
4197,4,3,0.020293287,Opponent_entry,Dartmouth,
10711,4,3,0.020329745,OppoPoss,Dartmouth,
22911,4,3,0.020387963,Defensive_zone,Dartmouth,
16411,4,3,0.02039537,Giveaway,Dartmouth,RPI
20911,4,3,0.020428704,Breakout,Dartmouth,
5115,4,3,0.020443171,RPIPoss,RPI,
25911,4,3,0.020444676,Entry,RPI,
35312,4,3,0.02045463,Offensive_zone,RPI,
13311,4,3,0.020483912,Shot_for,RPI,RPI
10811,4,3,0.020531597,OppoPoss,Dartmouth,
17711,4,3,0.02055,Takeaway,Dartmouth,Dartmouth
5213,4,3,0.020570602,RPIPoss,RPI,
38312,4,3,0.020580671,Opponent_breakout,RPI,
33011,4,3,0.020603819,NZ_offense,RPI,
4529,4,3,0.020666435,Power_play,RPI,
30711,4,3,0.020666667,Goalie_out,RPI,
26011,4,3,0.020677315,Entry,RPI,
35411,4,3,0.020687847,Offensive_zone,RPI,
13411,4,3,0.020723958,Shot_for,RPI,RPI
28311,4,3,0.021022917,Faceoff,RPI,
10911,4,3,0.021089352,OppoPoss,Dartmouth,
38411,4,3,0.021089931,Opponent_breakout,Dartmouth,
